"id","pred"
271,0.0310469646040457
272,0.0904033841806535
273,0.0508172356492884
274,0.15120977257264
275,0.0310821903718977
276,0.144725893410574
277,0.15338174899398
278,0.035848414265655
279,0.0518757980748452
280,0.151284628645036
281,0.160333708669065
282,0.163180873339454
283,0.141261129680516
284,0
285,0.127893662678591
286,0.163184969262761
287,0
288,0.00134490879027056
289,0
290,0
291,0
292,0.00135162976065158
293,0.0312712324806677
294,0.15891019362419
295,0
296,0
297,0.0311329846112268
298,0.123498483169687
299,0.110514764832154
300,0
301,0.0932725387204103
302,0
303,0
304,0.111017453840126
305,0
306,0.0175855545132597
307,0.168356162728808
308,0
309,0
310,0.0752247079966058
311,0.0596474257213264
312,0.0317781361066853
313,0.0316562955933873
314,0.160611405596389
315,0.119402729185044
316,0.0322079281325053
317,0.0737614941336626
318,0.0692782062013596
319,0.0330613634408782
320,0
321,0.160578234430042
322,0
323,0.0911492051369026
324,0.163088730767607
325,0
326,0
327,0
328,0
329,0
330,0.159164809715385
331,0
332,0.164322411580085
333,0.116838139732623
334,0.103042093158669
335,0.164379810605288
336,0.0957862510502325
337,0
338,0.17203778032433
339,0.0871103738770638
340,0.163563235656874
341,0.0195004288996547
342,0
343,0.191977276029888
344,0.163011522563415
345,0.0603413488485693
346,0.147000570893148
347,0.049483430170925
348,0.12419361785284
349,0
350,0
351,0
352,0
353,0
354,0.142777532985308
355,0
356,0.0312755105079833
357,0.161350217469057
358,0
359,0.0179403968669137
360,0.139650487849671
361,0
362,0.014590837963314
363,0.0317911021836622
364,0.144131002752386
365,0
366,0
367,0
368,0.112633210548705
369,0.0635331148436553
370,0
371,0.0768639565344711
372,0.113236994896995
373,0
374,0.0524706817447863
375,0.0361310543483297
376,0
377,0.0324688023781318
378,0.024480337545497
379,0.031806234859868
380,0.00922639951971192
381,0.0311941996117738
382,0.0514543493066834
383,0
384,0
385,0.0643516449775866
386,0.0121158405676956
387,0.0910158577238074
388,0.0374930714574781
389,0
390,0.125090711021116
391,0.0981883115172528
392,0.0431860103434133
393,0.0310204116189688
394,0.00452009057238675
395,0.106003071262468
396,0
397,0.151511294589728
398,0.162779741499069
399,0
400,0
401,0.0648292863858765
402,0.154535733580154
403,0.0975317035967093
404,0.139853152147339
405,0.0832587807343262
406,0.052109633930895
407,0.150430407873674
408,0
409,0
410,0.124506149322412
411,0.0309149176849681
412,0.0342269617799366
413,0.0903411520635194
414,0.133590691091928
415,0
416,0.0315026976794549
417,0.11518442301109
418,0.16282165577474
419,0.00649494902943104
420,0.0318924001209587
421,0
422,0
423,0.0817117282053999
424,0.165591924684528
425,0.0312293612593276
426,0.0313112588658428
427,0
428,0.0322249921381434
429,0.00580448863534769
430,0.163439331813508
431,0.0312940881974502
432,0.0134851483067231
433,0
434,0.0161714989042592
435,0.152846610999904
436,0.140420945236589
437,0.0216350015236788
438,0.0221886418296677
439,0
440,0.157468795769284
441,0.0310968762995818
442,0.033658302151624
443,0.0914080863327307
444,0.0729271626632585
445,0.0312777777985452
446,0.16650321454636
447,0
448,0.169124024448021
449,0
450,0.0190041848982
451,0.0379978291708674
452,0.126859797815021
453,0.114951416024031
454,0.124323380003189
455,0.0436079211953339
456,0.0312843746169734
457,0.031164969133496
458,0
459,0.0734742117092825
460,0.0690066821275352
461,0.098646415550893
462,0.147746048621239
463,0.135142610682109
464,0.164339765563434
465,0.0247218823315406
466,0.0359518869784273
467,0
468,0.0856614689916196
469,0
470,0.0269247140112369
471,0.0956306741764753
472,0.0662401082526554
473,0.031434833538902
474,0.0648066995843997
475,0.0343148604826953
476,0
477,0.584509143381517
478,0.111057091981605
479,0.159300580379337
480,0.0313700508606713
481,0.0306961132814318
482,0.135771641801369
483,0.14129611124107
484,0.115083295976251
485,0.0660101753258872
486,0.0329917337896256
487,0.0414398603631445
488,0.145293432074756
489,0
490,0.0415276964605141
491,0.0229508945453466
492,0
493,0.0337846779945091
494,0
495,0.0489011620079857
496,0.143986870225313
497,0.154879707296762
498,0.0311668080699363
499,0.00867106671363599
500,0.153991548133024
501,0
502,0.0999577180421688
503,0
504,0.0693135526300628
505,0.058777603634722
506,0
507,0
508,0
509,0
510,0.122870375710998
511,0
512,0.0365355511804231
513,0.0511855004189537
514,0.058181110381019
515,0.110998617756594
516,0
517,0.126193726231504
518,0
519,0
520,0.0438009773800457
521,0.0190840636515377
522,0.0942780542732784
523,0.132660937238209
524,0
525,0.16233855694381
526,0.0311873082491086
527,0.0581010649801971
528,0.0379576910690279
529,0.120646049367943
530,0.0313128012151233
531,0.0658756070266402
532,0.133256289831059
533,0
534,0
535,0.0392278464713754
536,0
537,0.164428679094386
538,0.163173070886272
539,0
540,0.141150728270572
541,0.0865558829618257
542,0.0362278590830467
543,0.00658824782491842
544,0.0476224463319284
545,0
546,0.0986907493393793
547,0.0197401261437562
548,0.0312527024862007
549,0.189630288267186
550,0.0770281214011901
551,0.0315904720106192
552,0.100134357275992
553,0.0149976623480016
554,0
555,0.0521689055675778
556,0
557,0
558,0
559,0.0210036514660754
560,0.0458996980306617
561,0.0167419111908899
562,0.0229179094957424
563,0.106222418259681
564,0.167593220288227
565,0.163172259789433
566,0.0316248568695624
567,0.127022584257936
568,0.16341948263767
569,0.0869552411699835
570,0.110285678755984
571,0
572,0.142268547608152
573,0.0540896443051842
574,0.0518902791613918
575,0
576,0.0274235911476073
577,0
578,0
579,0
580,0
581,0.163154125488491
582,0.0164672480713296
583,0.0115414209859558
584,0.070561455295295
585,0
586,0
587,0.103842882937396
588,0
589,0.10698710055767
590,0.0408562533451058
591,0
592,0.163215885378888
593,0
594,0
595,0.0788047049525832
596,0.100231342535264
597,0
598,0.0138990145869095
599,0.041085575369857
600,0.155464785644915
601,0.0311933940845172
602,0.140711259551219
603,0
604,0.0794992141128059
605,0.0929748359886272
606,0.0652877240137155
607,0
608,0.157883918680163
609,0.0122314714507406
610,0.155273910722105
611,0.0311454020088239
612,0.0460383168712339
613,0.0311342775047261
614,0
615,0.00588250351837086
616,0.01143343447682
617,0.163157668844764
618,0.142157275869014
619,0.162938371013989
620,0.18639243319542
621,0
622,0.0965554115985976
623,0
624,0
625,0.0219770870555041
626,0.0805680780150524
627,0.0471410290457504
628,0.163197442462569
629,0.0573632436143709
630,0.0351702625073065
631,0.0163926575133855
632,0.144378234806461
633,0.141616715856522
634,0.103565640250322
635,0
636,0.167726411237648
637,0.179472181594497
638,0.0459543313062524
639,0.112613618305971
640,0.0463383556243121
641,0.162825418405426
642,0
643,0.0956260391476834
644,0
645,0.00443705581705936
646,0.0742022821487601
647,0
648,0.134405947916122
649,0
650,0.00163791161512188
651,0.0656240665641132
652,0.0565556631670426
653,0.169490625578948
654,0
655,0.16281352302773
656,0.161785932128963
657,0.0311632627242257
658,0.120067569046819
659,0
660,0
661,0.010924750654088
662,0.0415650700205252
663,0.0803947315673701
664,0.0312887896778054
665,0
666,0.121763706627819
667,0
668,0
669,0.179600596008261
670,0.163153201707031
671,0.0317458249023157
672,0.14541755873256
673,0
674,0
675,0
676,0.00596522291797981
677,0
678,0
679,0.0591895854621371
680,0.025381948987656
681,0.0316583371697503
682,0.0985913980611309
683,0.171719745663141
684,0.0120542344666197
685,0.163174891460872
686,0
687,0.0256715076427092
688,0.0524948353473759
689,0.0313350939247366
690,0
691,0.139487557385799
692,0
693,0.0310962884011501
694,0.0906483852095989
695,0
696,0.0922851206481752
697,0.0318456296863949
698,0.162245340434067
699,0.0624938759920267
700,0.163580866773456
701,0
702,0
703,0.162947922848137
704,0.0313585573903605
705,0.114800384568995
706,0.0546898473109899
707,0.0279850082557533
708,0
709,0.163043748801728
710,0.087564084067873
711,0
712,0
713,0.136783204449801
714,0.0266860000278265
715,0.129595266546963
716,0.158833468522937
717,0
718,0.130060969529721
719,0.16511483461493
720,0.115132518729678
721,0.143824139046166
722,0.0316306148211936
723,0
724,0.147421517692541
725,0.0481575322443459
726,0.165071208416865
727,0.0605432202034996
728,0.0492208226236465
729,0.0124654407303625
730,0.0759941043696639
731,0
732,0.0242178240144726
733,0.0595404336937828
734,0.0269259099905306
735,0.14867733601295
736,0.0589637486839562
737,0.0496627106856355
738,0.05781714261583
739,0.128205818597832
740,0.0418216329673296
741,0.150365028162472
742,0.0513216449315485
743,0.111674761890815
744,0.034581491858805
745,0.110796277191728
746,0.113853926458584
747,0.0312040095563677
748,0.101483027770449
749,0
750,0.161484441715244
751,0.114590120644654
752,0.0146096358732121
753,0.12438172191785
754,0.0830938850331975
755,0.151361692044312
756,0.163115733665148
757,0.161033465505236
758,0.116995648928393
759,0.0479393681104413
760,0.0678179374523067
761,0
762,0
763,0.173527256640567
764,0.0611402632372069
765,0.0277245201819385
766,0.0378518052367503
767,0.163795269928666
768,0.0756083892473212
769,0.123254372934003
770,0.116247459717416
771,0
772,0.0382674420758358
773,0.0311726756462488
774,0.0810831530235409
775,0.151267017054093
776,0.0377879948830911
777,0
778,0.114630870521587
779,0.163596865164557
780,0.0163105307614479
781,0.112991913373813
782,0.156652713729396
783,0.143081533661772
784,0.0312906872582454
785,0
786,0
787,0
788,0
789,0.058435455224652
790,0.113332881229149
791,0.108910742193863
792,0.0668868982910364
793,0
794,0.163135554391659
795,0.163174911053351
796,0.167072431367922
797,0.0378259605333673
798,0.0414301697602968
799,0
800,0.0588507092291173
801,0
802,0
803,0.0245026238363272
804,0.174518918125619
805,0.0164616384623627
806,0.156770860193517
807,0.118051740414879
808,0.00783156363201847
809,0.165140477684211
810,0.139487557385799
811,0
812,0
813,0.0494278252227024
814,0.15730825776054
815,0.158638567992158
816,0.155870914460738
817,0.0965011666940084
818,0.0092033665666358
819,0.162328232219084
820,0.06270955528233
821,0
822,0.0484962271553733
823,0.0311653950888203
824,0
825,0.031258583123324
826,0.00519216860937798
827,0.115009438417121
828,0
829,0
830,0.0882785823596598
831,0.138959708114181
832,0.031344542982531
833,0.0296010073785807
834,0.16298276371146
835,0.173793656051878
836,0
837,0.0270522318011187
838,0
839,0
840,0
841,0.0274786816057167
842,0
843,0.0623021191616095
844,0
845,0.166746722633551
846,0.101247859051995
847,0
848,0.0328147157346155
849,0.0321059034425214
850,0.0495291774751176
851,0.0301510114336296
852,0.0954582334995707
853,0.01560623630925
854,0.0310803331966768
855,0.153335316789406
856,0.0896089369072219
857,0.166829261074906
858,0.0135559677842722
859,0.146962975304372
860,0.0124775537469131
861,0.0656965743054391
862,0
863,0.0321372196463663
864,0.0335567472128054
865,0
866,0
867,0.064243175207977
868,0.0575072436517473
869,0.0416688138897351
870,0.0317944121901184
871,0
872,0.154225853774948
873,0
874,0.0959218389278331
875,0.15598068233313
876,0.0316507448240553
877,0.087415418606075
878,0.164463830288158
879,0.16905094393177
880,0.0317330158193257
881,0.120357276223758
882,0.000674204940806208
883,0
884,0.0355485302769092
885,0.000162034642691211
886,0.0360021640677471
887,0.121020480870474
888,0.036241803793496
889,0
890,0.128081910268088
891,0
892,0
893,0.0216422174195916
894,0.163117417661085
895,0
896,0.135936043044797
897,0.0814500126808169
898,0
899,0
900,0.0312351216967256
901,0
902,0.0579893783980493
903,0
904,0.163132193503305
905,0.0396354365004468
906,0.169128128736683
907,0.134204306782389
908,0.122591451334044
909,0
910,0
911,0
912,0.0143006382748026
913,0.0047505817145278
914,0.02861959925356
915,0
916,0.0141208285356564
917,0.14374215518823
918,0.140030018103388
919,0
920,0.265685384526596
921,0.162867484982365
922,0.0290801860844911
923,0.152964191378015
924,0.0900413063440578
925,0.0245683699636329
926,0.0335700649902566
927,0.0378471879316846
928,0.0744198143111076
929,0
930,0.08029316537589
931,0.114580959185561
932,0.031571906367696
933,0.0794890299201736
934,0.43516884906464
935,0
936,0
937,0.00883201431753328
938,0.162962478693646
939,0.0978578569556155
940,0
941,0
942,0.0219610494288724
943,0
944,0.157418681016417
945,0.151399835388217
946,0.169631748707252
947,0.0332998746098494
948,0.0558418551556835
949,0.0105322111468618
950,0.0785538322927848
951,0
952,0
953,0.0974984040804696
954,0.0391765416065065
955,0.0976711843396157
956,0.216611918793496
957,0.0975272058561369
958,0.120957374167942
959,0
960,0.162509401563579
961,0
962,0.168209480324589
963,0.00924103139528845
964,0.0692676466462757
965,0
966,0.0311670846511536
967,0
968,0.145733213134195
969,0.173460434747427
970,0
971,0.167934327803408
972,0.140563995816061
973,0
974,0.11395377800283
975,0
976,0.0497531519866147
977,0.169091306327901
978,0.00690766053034809
979,0
980,0.133499191402415
981,0
982,0
983,0.161320027035044
984,0
985,0.0479895628221073
986,0
987,0.148811630751088
988,0
989,0.0311287134742914
990,0.100028482270158
991,0
992,0.0578699097051021
993,0
994,0
995,0.00845984554854694
996,0
997,0.0317858149739197
998,0.0356940745344134
999,0
1000,0.00124680615245359
1001,0.188729716539062
1002,0.042416883238439
1003,0.158170024778272
1004,0.127506250705725
1005,0
1006,0
1007,0
1008,0.0312984143363367
1009,0.163174909355327
1010,0.0215574489228196
1011,0.14697639719296
1012,0.0410402167998675
1013,0
1014,0.0556885981111187
1015,0.0060968583468503
1016,0.0488528336833966
1017,0
1018,0.157222572143349
1019,0
1020,0
1021,0
1022,0.0310301682565999
1023,0.130996945009013
1024,0
1025,0.0729245743882283
1026,0
1027,0.149594097057061
1028,0.0453738412361202
1029,0
1030,0.0321862571462658
1031,0.0313071334716209
1032,0.0409983240180524
1033,0.0322165135559433
1034,0
1035,0
1036,0
1037,0
1038,0.154921320016625
1039,0
1040,0.0656340729036242
1041,0.160910196048769
1042,0.132322060463483
1043,0.0317659569436693
1044,0.0322753013429685
1045,0
1046,0.0811490219809409
1047,0.133430768228826
1048,0
1049,0.0442275832624942
1050,0
1051,0.127179046278229
1052,0.0137206165573237
1053,0.138633768090674
1054,0.138072443772273
1055,0.145492628206622
1056,0.0321993812421577
1057,0.0252806147190486
1058,0.0625209329373986
1059,0.0514987648087584
1060,0.0310703565256437
1061,0.163656918820364
1062,0
1063,0
1064,0.148146640030396
1065,0.0724603341999632
1066,0.0605268182985658
1067,0.109285545535935
1068,0
1069,0.122216501945928
1070,0.0803469282957589
1071,0.156081297913126
1072,0.0320942090465119
1073,0.452704062703606
1074,0.116567104425985
1075,0.16260956541357
1076,0
1077,0
1078,0.0312679577992815
1079,0
1080,0
1081,0.134560022721115
1082,0
1083,0.0267555260388265
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0.15686846690776
1091,0.144849995865544
1092,0
1093,0.13062859600726
1094,0.163172426589762
1095,0
1096,0.152112355450501
1097,0.156485358815735
1098,0
1099,0.152977178278522
1100,0
1101,0.120908691922503
1102,0.0907631676239503
1103,0
1104,0.135791188680804
1105,0.07325851555359
1106,0.0317476688419181
1107,0.161415172109118
1108,0.0472401865066993
1109,0.0408160160094293
1110,0.0271474182702711
1111,0
1112,0.0311086866562383
1113,0.0216764396481454
1114,0.147534821300876
1115,0
1116,0.0317597771823159
1117,0.104302188234698
1118,0.118371485210345
1119,0.0149853874921224
1120,0
1121,0.0314300498196242
1122,0
1123,0.0473001433793243
1124,0.00756358361827504
1125,0.0136100156042926
1126,0.111182715643807
1127,0.0437385236888689
1128,0.157496992554133
1129,0.0156732695934386
1130,0
1131,0.0251591087772798
1132,0
1133,0.0788302170218134
1134,0.131772746497842
1135,0.0311009294229885
1136,0.0313124949153186
1137,0
1138,0.14281322604799
1139,0.060817807092745
1140,0
1141,0.0670998361297223
1142,0.140695926124626
1143,0.145183760790872
1144,0.131169165989813
1145,0.0826518792263067
1146,0
1147,0.0317110960649732
1148,0
1149,0.116965035238978
1150,0
1151,0.0542398431038525
1152,0.163125417684105
1153,0.0718774871078737
1154,0.070749695053668
1155,0.0525482687107541
1156,0.213818794969312
1157,0.105073018263212
1158,0.162367809231095
1159,0.162263786976838
1160,0
1161,0.142363878639987
1162,0.0607888396016127
1163,0
1164,0.0554428773185807
1165,0
1166,0
1167,0.0311602115310983
1168,0
1169,0
1170,0.144166602241372
1171,0.0248496963440668
1172,0.137384749506434
1173,0.0733505082370787
1174,0.163071134110733
1175,0.0638816286239865
1176,0
1177,0.155509131166885
1178,0.0756016042752049
1179,0.163202192980118
1180,0.0623715465144181
1181,0.0966280250291409
1182,0.0535166639694905
1183,0.162138610995632
1184,0
1185,0.0738001134703558
1186,0.0465430652727128
1187,0
1188,0.093568594584165
1189,0
1190,0
1191,0.0802307225371127
1192,0.066890426360875
1193,0.0704515486145304
1194,0.0829338163836724
1195,0.0584202426597142
1196,0.145114854801742
1197,0.0696136966629496
1198,0.12481844203607
1199,0.0316058813463145
1200,0.031134784541112
1201,0.0654033610178567
1202,0.162901811062762
1203,0
1204,0.163287111904982
1205,0
1206,0.110100063581916
1207,0
1208,0
1209,0.0311148971556195
1210,0.102827709008641
1211,0
1212,0.0311596840961188
1213,0
1214,0
1215,0.0805304017729158
1216,0.0850945208568242
1217,0.00698437054829092
1218,0.00501702317832245
1219,0
1220,0.031102963949761
1221,0
1222,0
1223,0
1224,0.138892487910733
1225,0
1226,0.0321998462859595
1227,0
1228,0.0653617837242984
1229,0
1230,0.145225238839256
1231,0.0987929074048192
1232,0.139378691961283
1233,0
1234,0.140823688642335
1235,0.007284297102226
1236,0.0787523458446387
1237,0.0344213666259972
1238,0.151361692044312
1239,0.017963001402705
1240,0.032431270475492
1241,0.0311445146612014
1242,0
1243,0.163012753975523
1244,0.142887097139587
1245,0.0588050025262631
1246,0
1247,0.0784285053153294
1248,0.0341275690247339
1249,0
1250,0
1251,0.0377613052240064
1252,0.00417905913893786
1253,0
1254,0.161136738660907
1255,0.163407847408528
1256,0.16689425064468
1257,0.0594898471537392
1258,0
1259,0.113625963617385
1260,0
1261,0
1262,0.0563538484948242
1263,0.0421610881722048
1264,0
1265,0
1266,0
1267,0.164304087967971
1268,0.149080412108297
1269,0
1270,0
1271,0.152656398827129
1272,0.0225364219585219
1273,0.129620362792659
1274,0.111254308577796
1275,0.0448251525304905
1276,0
1277,0
1278,0
1279,0.00820088988839508
1280,0
1281,0.031659976862813
1282,0.0363525315990616
1283,0.0581114026031206
1284,0
1285,0.0531070958497864
1286,0.138068940825759
1287,0.0965496932511121
1288,0.0661822210490161
1289,0
1290,0.0479586411236902
1291,0.137655997599524
1292,0.0635964770364885
1293,0.0822129908510409
1294,0.0527148217397829
1295,0.158995262042212
1296,0.119577298566312
1297,0.107390091019334
1298,0.118638547942785
1299,0
1300,0
1301,0
1302,0
1303,0.0451096028940245
1304,0.0102583537393269
1305,0
1306,0
1307,0.162027719434689
1308,0.149297801658979
1309,0.0791297818770965
1310,0
1311,0.172123421080726
1312,0.104628804809263
1313,0.12781204169791
1314,0.0959380425050717
1315,0.0943133773357754
1316,0.236955238454355
1317,0.359662033929477
1318,0
1319,0.147976325328477
1320,0
1321,0
1322,0
1323,0.0632644523193523
1324,0.0744627314272256
1325,0.16308205188998
1326,0.0917340016135161
1327,0.0293429515746289
1328,0.0322067416334467
1329,0.118461276790707
1330,0
1331,0.16137355561454
1332,0
1333,0.16839629391846
1334,0.0526707503606556
1335,0.125365076132078
1336,0.115009438417121
1337,0
1338,0.0877761525693946
1339,0.16233855640052
1340,0.0590562564813151
1341,0.104789820291101
1342,0.0598632348659609
1343,0.16312414327608
1344,0.0835472300331571
1345,0.00811468383314309
1346,0.0272934169430303
1347,0
1348,0.0323699232394395
1349,0
1350,0.162155889723758
1351,0
1352,0
1353,0
1354,0.0313401870528715
1355,0.0310460722255091
1356,0.16317489529046
1357,0.121458470521692
1358,0.0987258186722126
1359,0.163211979471262
1360,0.0345318445807656
1361,0.0306112753860971
1362,0.16074123741874
1363,0.0863353703554933
1364,0.143600975093582
1365,0
1366,0
1367,0.165779883446989
1368,0
1369,0.0316079073136927
1370,0.172135117159723
1371,0.16812466947682
1372,0.0723078351729386
1373,0.0324937028068407
1374,0.0344990664192785
1375,0.107351525992129
1376,0
1377,0.0224185696211318
1378,0.0979989841289436
1379,0.16317405707605
1380,0
1381,0
1382,0.157891948134208
1383,0
1384,0
1385,0.0936838191455331
1386,0.00265527155084054
1387,0.168360211031234
1388,0.0748459151383849
1389,0.0414806608225573
1390,0.022829222475998
1391,0
1392,0
1393,0.0311696328400878
1394,0.202667182298937
1395,0.0375905226198406
1396,0.136778822528623
1397,0.168933040816447
1398,0
1399,0.154670654993578
1400,0.0741844962968482
1401,0
1402,0
1403,0.145444028964527
1404,0.0420438561591963
1405,0.0172455916241242
1406,0.0135874092063497
1407,0.0157917538514497
1408,0.000496245046927815
1409,0.177562939887545
1410,0
1411,0
1412,0.0201880034817694
1413,0
1414,0.170631544726352
1415,0.0378793238785278
1416,0.146976289262904
1417,0.090906750488772
1418,0.132319540369592
1419,0.185762904681258
1420,0.0832881657494364
1421,0.0317697872184317
1422,0.104818793148683
1423,0.0927221984808596
1424,0.0455460284855691
1425,0
1426,0.0250638151797884
1427,0.00594810667377879
1428,0.103856851616293
1429,0.139711148472191
1430,0
1431,0.167363652096045
1432,0.0199001776659027
1433,0.031342976313441
1434,0.0249305771220376
1435,0.0594886937387909
1436,0
1437,0.162762315689572
1438,0.0466818234673359
1439,0
1440,0.157353227643784
1441,0.0449904645471107
1442,0
1443,0
1444,0
1445,0.0836056579154832
1446,0
1447,0.160715648797632
1448,0.0821200498661532
1449,0.0408130197930716
1450,0
1451,0.0170127947763236
1452,0.0506385372163686
1453,0
1454,0.0399386604917363
1455,0.169497933615719
1456,0.136563769005903
1457,0.0577498102398084
1458,0
1459,0.164836765415252
1460,0.0160312675761421
1461,0.177608707440164
1462,0.15390101169735
1463,0.0195812601823219
1464,0.000652833527568716
1465,0.0123400520012766
1466,0.115163313139125
1467,0.0951499826427173
1468,0.157830158704367
1469,0.112260764036286
1470,0.0138993303204034
1471,0.0747743229085734
1472,0.125574946938582
1473,0.127825207723578
1474,0.1611916876666
1475,0.0791803187620115
1476,0.128532074974761
1477,0.0511702878722125
1478,0.158046566656324
1479,0.175732473336754
1480,0.0263884972036812
1481,0.0418943445520512
1482,0.0313051787373933
1483,0.0490222123684108
1484,0.0878715825575835
1485,0.130332298017665
1486,0.042249203604397
1487,0
1488,0.0356864684948141
1489,0.105087970870379
1490,0.0229498534790652
1491,0.0311851701870054
1492,0
1493,0
1494,0.162991432487468
1495,0.158671584741668
1496,0
1497,0.0330751649299391
1498,0.0202874781793093
1499,0.0243022236741475
1500,0.0295511630024575
1501,0
1502,0.091264980674397
1503,0
1504,0.164122498259852
1505,0.106268077719346
1506,0.163156179416192
1507,0
1508,0
1509,0
1510,0
1511,0.0754221385429217
1512,0.0498178525894447
1513,0.107631134117102
1514,0.060313589357611
1515,0
1516,0.126357712778015
1517,0.105472778213376
1518,0.045374794113377
1519,0.161030374713103
1520,0.088108223994091
1521,0.162819366990171
1522,0.081326334346303
1523,0.0491701899349774
1524,0.0784407004407717
1525,0
1526,0
1527,0
1528,0.0511099152338886
1529,0.126924625937935
1530,0.00564949152541343
1531,0
1532,0.0571339245692096
1533,0.155222079442868
1534,0.162810141863222
1535,0.0312458080355557
1536,0.0164792572147255
1537,0
1538,0.445654566751597
1539,0
1540,0
1541,0.0736630947763019
1542,0
1543,0.0911656648336357
1544,0
